"marker","uniprot_id","BIOGRID_INTERACTION_ID","BIOGRID_ID_A","BIOGRID_ID_B","SYSTEMATIC_NAME_A","SYSTEMATIC_NAME_B","OFFICIAL_SYMBOL_A","OFFICIAL_SYMBOL_B","SYNONYMS_A","SYNONYMS_B","EXPERIMENTAL_SYSTEM","EXPERIMENTAL_SYSTEM_TYPE","PUBMED_AUTHOR","PUBMED_ID","ORGANISM_A","ORGANISM_B","THROUGHPUT","QUANTITATION","MODIFICATION","QUALIFICATIONS","SOURCEDB","marker_A","marker_B","marker_A_A","marker_B_B"
"Fas","P25445",3067362,106851,114929,"RP11-399O19.7","-","FAS","CHD1L","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","ALC1|CHDL","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.963815597","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.963815597, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3067526,110491,106851,"-","RP11-399O19.7","MPI","FAS","CDG1B|PMI|PMI1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.777902616","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.777902616, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.997669188, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,"Fas",NA,"Fas"
"Fas","P25445",3072177,106851,111212,"RP11-399O19.7","tcag7.1018","FAS","PEX1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","PBD1A|PBD1B|ZWS|ZWS1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.849449664","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.849449664, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3072508,106851,119632,"RP11-399O19.7","CGI-01","FAS","METTL13","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","5630401D24Rik|KIAA0859|feat","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.934004996","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.934004996, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3073452,106851,116510,"RP11-399O19.7","-","FAS","RHOBTB3","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.997789263","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.997789263, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3086136,106851,122496,"RP11-399O19.7","-","FAS","SPATA5L1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.99276549","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.99276549, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3088872,106851,127622,"RP11-399O19.7","-","FAS","FAM91A1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.991341038","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.991341038, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3089188,106851,124736,"RP11-399O19.7","-","FAS","C19orf52","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.841111212","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.841111212, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3089625,116210,106851,"LL22NC01-132D12.2","RP11-399O19.7","IFT27","FAS","BBS19|RABL4|RAYL","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.987135902","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.987135902, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.99995332, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,"Fas",NA,"Fas"
"Fas","P25445",3092881,106851,120498,"RP11-399O19.7","-","FAS","MAP1S","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","BPY2IP1|C19orf5|MAP8|VCY2IP-1|VCY2IP1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.949268101","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.949268101, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3099308,106851,113205,"RP11-399O19.7","-","FAS","UGDH","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","GDH|UDP-GlcDH|UDPGDH|UGD","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.97911664","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.97911664, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3104144,106851,108135,"RP11-399O19.7","-","FAS","DPH1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","DPH2L|DPH2L1|OVCA1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.950773707","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.950773707, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3105549,127141,106851,"-","RP11-399O19.7","C1orf74","FAS","-","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.888044436","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.888044436, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,"Fas",NA,"Fas"
"Fas","P25445",3110889,106851,111860,"RP11-399O19.7","RP11-174I10.1","FAS","RB1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","OSRC|PPP1R130|RB|p105-Rb|pRb|pp110","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.795309524","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.795309524, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3112295,106851,122742,"RP11-399O19.7","-","FAS","FAM118B","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999992836","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999992836, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3112748,106851,131513,"RP11-399O19.7","-","FAS","CTU2","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","C16orf84|NCS2|UPF0432","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.758796778","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.758796778, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3119706,106851,107291,"RP11-399O19.7","-","FAS","CASP8","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.99999988","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.99999988, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3120491,106851,123193,"RP11-399O19.7","-","FAS","RUFY1","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","RABIP4|ZFYVE12","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.97333836","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.97333836, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3122878,106851,115655,"RP11-399O19.7","-","FAS","TUBB4A","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","DYT4|TUBB4|beta-5","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.947184372","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.947184372, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3122879,106851,115654,"RP11-399O19.7","-","FAS","TUBB3","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","CDCBM|CDCBM1|CFEOM3|CFEOM3A|FEOM3|TUBB4|beta-4","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.975454516","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.975454516, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3125515,114849,106851,"RP5-1039K5.11-004","RP11-399O19.7","PICK1","FAS","PICK|PRKCABP","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.953639812","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.953639812, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,"Fas",NA,"Fas"
"Fas","P25445",3126342,106851,131483,"RP11-399O19.7","RP11-506K6.1","FAS","TUBB2B","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","PMGYSA|bA506K6.1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.900909777","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.900909777, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3128376,123552,106851,"RP11-103J18.3","RP11-399O19.7","CAB39L","FAS","MO25-BETA|MO2L|bA103J18.3","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999643361","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999643361, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,"Fas",NA,"Fas"
"Fas","P25445",3128824,106851,106876,"RP11-399O19.7","-","FAS","ARF5","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.790479584","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.790479584, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
"Fas","P25445",3128997,106851,113131,"RP11-399O19.7","-","FAS","TUBB2A","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","CDCBM5|TUBB|TUBB2|dJ40E16.7","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.861460305","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.861460305, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","Fas",NA,"Fas",NA
